,id,age,gender,afam,asian,hispanic,white,race_other,race_not_say,education,sexuality,english,tw_use,social_media_use,prolific_hours,task_fun,task_interesting,task_boring,task_repetitive,task_important,task_depressing,task_offensive,another_tweettask,another_hatetask,page_history,date_of_first_access,date_of_last_access,duration_sec,version,tw1,tw2,tw3,tw4,tw5,tw6,tw7,tw8,tw9,tw10,tw11,tw12,tw13,tw14,tw15,tw16,tw17,tw18,tw19,tw20,tw_duration_1,tw_duration_2,tw_duration_3,tw_duration_4,tw_duration_5,tw_duration_6,tw_duration_7,tw_duration_8,tw_duration_9,tw_duration_10,tw_duration_11,tw_duration_12,tw_duration_13,tw_duration_14,tw_duration_15,tw_duration_16,tw_duration_17,tw_duration_18,tw_duration_19,tw_duration_20,num_approvals,num_rejections,prolific_score,countryofbirth,currentcountryofresidence,employmentstatus,firstlanguage,nationality,studentstatus
812,336,20.0,1,0.0,0.0,0.0,1.0,0,0,3,3,1.0,3,1,4.0,0,1,0,0,1,0,1,somewhat,somewhat,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238950,6238951,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238954,6238955,6238956,6238957,6238958",2022-04-04 16:15:53,2022-04-04 16:22:20,387,F,neither,neither,neither,neither,hate speech,neither,offensive language,hate speech,neither,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,18744.0,10780.0,7946.0,5075.0,11850.0,11145.0,16957.0,10002.0,6471.0,11562.0,9451.0,8411.0,21069.0,16098.0,15795.0,6669.0,11939.0,10317.0,10190.0,5643.0,273.0,1.0,100.0,United States,United States,Unemployed (and job seeking),English,United States,Yes
813,58,27.0,1,0.0,0.0,1.0,1.0,0,0,3,3,1.0,3,1,3.0,0,0,0,0,0,0,1,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238935,6238936,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238939,6238937,6238938,6238939,6238937,6238938,6238939,6238937,6238938,6238939,6238955,6238956,6238957,6238958",2022-03-29 16:07:03,2022-03-29 16:16:11,548,C,neither,neither,hate speech,neither,offensive language,neither,offensive language,hate speech,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,13564.0,29442.0,24890.0,12047.0,32811.0,20769.0,24265.0,5444.0,11575.0,24593.0,12952.0,8801.0,14975.0,7472.0,8531.0,6161.0,8234.0,27756.0,4588.0,8775.0,290.0,0.0,100.0,United States,United States,Due to start a new job within the next month,English,Cuba,Yes
814,153,19.0,1,0.0,0.0,0.0,1.0,0,0,3,3,1.0,1,2,2.0,0,1,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238935,6238936,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238955,6238956,6238957,6238958",2022-04-04 16:03:33,2022-04-04 16:08:48,315,C,offensive language,neither,hate speech,neither,hate speech,neither,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,18762.0,8252.0,8316.0,6978.0,5313.0,16531.0,12638.0,8763.0,6369.0,12512.0,11874.0,5794.0,9005.0,8192.0,4439.0,4653.0,7672.0,4403.0,5201.0,4303.0,124.0,0.0,100.0,United States,United States,Part-Time,English,United States,Yes
815,23,22.0,1,0.0,0.0,0.0,1.0,0,0,3,3,1.0,1,1,5.0,0,0,0,0,1,0,1,somewhat,somewhat,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238929,6238930,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238955,6238956,6238957,6238958",2022-03-29 15:55:34,2022-03-29 16:01:43,369,A,hate speech,neither,hate speech,neither,hate speech,hate speech,hate speech,hate speech,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,7259.0,7281.0,10890.0,9349.0,4461.0,7734.0,7771.0,11492.0,6675.0,13859.0,7359.0,12992.0,11872.0,13678.0,4683.0,3999.0,6853.0,6379.0,5257.0,6284.0,154.0,0.0,100.0,DATA EXPIRED,United States,DATA EXPIRED,English,United States,DATA EXPIRED
816,68,24.0,1,0.0,0.0,0.0,1.0,0,0,3,2,1.0,1,1,1.0,0,0,0,0,1,1,0,very,somewhat,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238929,6238930,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238931,6238955,6238956,6238957,6238958",2022-03-29 16:12:02,2022-03-29 16:17:44,342,A,offensive language,hate speech,offensive language,neither,offensive language,neither,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,15763.0,10617.0,47597.0,5437.0,4197.0,6637.0,9153.0,13692.0,3779.0,6185.0,3630.0,3023.0,14842.0,5509.0,4039.0,5812.0,7241.0,3981.0,6434.0,20073.0,349.0,4.0,99.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
817,307,26.0,1,1.0,0.0,0.0,1.0,0,0,3,3,1.0,1,1,5.0,0,1,0,0,0,0,1,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238932,6238933,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238955,6238956,6238957,6238958",2022-04-04 16:14:12,2022-04-04 16:36:28,1336,B,neither,offensive language,neither,neither,offensive language,offensive language,neither,offensive language,offensive language,offensive language,offensive language,neither,offensive language,hate speech,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,63176.0,32628.0,95641.0,7172.0,9035.0,54176.0,14974.0,16323.0,8886.0,9590.0,16955.0,4252.0,14002.0,21160.0,3428.0,5996.0,4954.0,4465.0,6312.0,11765.0,663.0,1.0,100.0,United States,United States,Full-Time,English,United States,No
818,499,30.0,3,0.0,0.0,0.0,1.0,0,0,4,3,1.0,2,2,20.0,0,1,0,0,1,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238935,6238936,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238955,6238956,6238957,6238958",2022-04-05 10:24:18,2022-04-05 10:54:16,1798,C,neither,neither,neither,offensive language,hate speech,neither,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,69723.0,14266.0,7966.0,518637.0,87383.0,14805.0,31618.0,9689.0,9317.0,10553.0,15507.0,5323.0,137145.0,5671.0,3020.0,3857.0,25014.0,6367.0,5380.0,4866.0,625.0,0.0,100.0,United States,United States,Other,Spanish,United States,Yes
819,632,72.0,2,0.0,0.0,0.0,1.0,0,0,5,3,1.0,1,1,32.0,0,1,0,0,1,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238932,6238933,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238955,6238956,6238957,6238958",2022-04-05 12:24:50,2022-04-05 12:34:26,576,B,hate speech,neither,neither,neither,hate speech,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,14872.0,23891.0,20075.0,6282.0,9187.0,19261.0,12538.0,8790.0,6121.0,9604.0,17011.0,17941.0,10942.0,7765.0,9057.0,10088.0,9151.0,10546.0,12627.0,5886.0,949.0,1.0,100.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
820,517,37.0,1,0.0,0.0,0.0,1.0,0,0,2,3,1.0,2,1,40.0,0,1,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238935,6238936,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238939,6238937,6238938,6238939,6238937,6238938,6238939,6238937,6238938,6238939,6238937,6238938,6238939,6238955,6238956,6238957,6238958",2022-04-05 12:03:54,2022-04-05 12:11:07,433,C,neither,neither,hate speech,neither,offensive language,neither,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,19237.0,11954.0,8587.0,9592.0,11672.0,26695.0,8132.0,10033.0,9623.0,11428.0,7391.0,7335.0,16219.0,9986.0,6152.0,24113.0,14392.0,5913.0,18817.0,29991.0,122.0,0.0,100.0,United States,United States,Unemployed (and job seeking),English,United States,No
821,66,27.0,1,0.0,0.0,0.0,1.0,0,0,4,3,1.0,1,1,2.0,0,1,0,0,0,1,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238935,6238936,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238939,6238937,6238938,6238939,6238955,6238956,6238957,6238958",2022-03-29 16:10:43,2022-03-29 16:23:07,744,C,hate speech,neither,neither,neither,offensive language,offensive language,offensive language,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,16097.0,12434.0,11465.0,9322.0,11238.0,28044.0,7410.0,6190.0,22076.0,9977.0,73248.0,21332.0,9157.0,8041.0,15172.0,35423.0,20111.0,17888.0,96947.0,16831.0,504.0,1.0,100.0,United States,United States,Full-Time,English,United Kingdom,No
822,478,22.0,1,0.0,0.0,0.0,1.0,0,0,4,2,1.0,1,1,3.0,0,1,0,0,0,0,0,very,somewhat,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238940,6238941,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238944,6238942,6238943,6238944,6238942,6238943,6238944,6238942,6238943,6238944,6238942,6238943,6238944,6238942,6238943,6238944,6238955,6238956,6238957,6238958",2022-04-05 10:15:31,2022-04-05 10:22:52,441,D,offensive language,neither,hate speech,neither,offensive language,neither,offensive language,offensive language,neither,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,offensive language,hate speech,hate speech,hate speech,offensive language,15120.0,9858.0,8684.0,12488.0,10687.0,22163.0,13859.0,10155.0,11334.0,21520.0,18788.0,11742.0,15162.0,12070.0,7654.0,24735.0,8194.0,6301.0,8198.0,16239.0,354.0,0.0,100.0,United States,United States,Full-Time,English,United States,Yes
823,614,35.0,1,0.0,0.0,0.0,1.0,0,0,5,2,1.0,2,2,5.0,0,1,0,0,0,1,0,somewhat,somewhat,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238940,6238941,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238944,6238955,6238956,6238957,6238958",2022-04-05 12:23:42,2022-04-05 12:29:02,320,D,neither,neither,hate speech,neither,offensive language,neither,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,13816.0,15004.0,11244.0,11868.0,9670.0,17133.0,5437.0,11438.0,11067.0,7793.0,9566.0,7576.0,10222.0,6631.0,4468.0,9542.0,5780.0,5353.0,8033.0,4827.0,435.0,0.0,100.0,United States,United States,Full-Time,English,United States,No
824,607,22.0,1,0.0,0.0,0.0,1.0,0,0,2,3,1.0,6,1,3.0,0,0,0,0,1,1,1,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238932,6238933,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238955,6238956,6238957,6238958",2022-04-05 12:23:20,2022-04-05 12:34:58,698,B,,neither,,neither,offensive language,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,neither,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,27434.0,79087.0,12140.0,18131.0,53460.0,9138.0,21890.0,11790.0,36880.0,32042.0,14525.0,5249.0,19512.0,11739.0,20090.0,4691.0,20042.0,22691.0,18363.0,10842.0,624.0,3.0,100.0,United States,United States,Full-Time,English,United States,No
825,70,20.0,1,0.0,0.0,0.0,1.0,0,0,3,2,1.0,4,2,5.0,0,1,0,0,1,1,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238935,6238936,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238955,6238956,6238957,6238958",2022-03-29 16:12:21,2022-03-29 16:16:48,267,C,offensive language,offensive language,neither,offensive language,hate speech,neither,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,11199.0,10932.0,7750.0,11075.0,5492.0,8393.0,7211.0,10977.0,7358.0,9366.0,6442.0,5780.0,6239.0,7876.0,5359.0,7187.0,6260.0,4717.0,12149.0,3876.0,809.0,3.0,100.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
826,91,19.0,1,0.0,0.0,0.0,1.0,0,0,2,3,1.0,3,1,12.0,0,1,0,0,1,0,1,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238935,6238936,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238939,6238937,6238938,6238939,6238937,6238938,6238939,6238955,6238956,6238957,6238958",2022-03-29 16:18:09,2022-03-29 16:27:55,585,C,neither,neither,hate speech,neither,hate speech,neither,offensive language,offensive language,neither,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,64028.0,12947.0,12811.0,7517.0,14625.0,82720.0,9754.0,18670.0,8395.0,16284.0,5894.0,4320.0,17432.0,61601.0,7619.0,3117.0,14884.0,4014.0,5270.0,9569.0,298.0,0.0,100.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
827,672,23.0,1,0.0,0.0,0.0,1.0,0,0,4,3,1.0,1,1,8.0,0,1,0,0,1,1,1,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238932,6238933,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238955,6238956,6238957,6238958",2022-04-05 12:26:25,2022-04-05 12:31:09,284,B,hate speech,offensive language,neither,neither,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,7401.0,20292.0,8481.0,5041.0,4007.0,16340.0,8684.0,8375.0,6214.0,5068.0,3058.0,4314.0,8219.0,10133.0,3823.0,5126.0,6411.0,4562.0,4543.0,4304.0,871.0,0.0,100.0,United States,United States,Full-Time,English,United States,No
828,65,30.0,1,0.0,0.0,0.0,1.0,0,0,3,3,1.0,5,1,3.0,0,1,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238932,6238933,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238955,6238956,6238957,6238958",2022-03-29 16:10:42,2022-03-29 16:17:05,383,B,hate speech,neither,neither,neither,hate speech,neither,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,20952.0,7332.0,14207.0,7475.0,7308.0,17706.0,8717.0,8242.0,16186.0,6285.0,10463.0,6480.0,11620.0,12509.0,8066.0,6514.0,11804.0,8112.0,9753.0,5003.0,532.0,1.0,100.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
829,86,33.0,1,0.0,0.0,1.0,0.0,0,0,3,3,1.0,6,2,2.0,0,1,0,0,1,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238932,6238933,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238955,6238956,6238957,6238958",2022-03-29 16:17:02,2022-03-29 16:25:27,504,B,hate speech,neither,,neither,hate speech,,offensive language,hate speech,hate speech,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,11760.0,12207.0,29819.0,14624.0,15321.0,65422.0,9398.0,8952.0,7084.0,12959.0,5067.0,4211.0,14255.0,9965.0,6244.0,5121.0,13312.0,7686.0,8691.0,19570.0,416.0,1.0,100.0,United States,United States,Full-Time,Spanish,United States,No
